feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_sciuri	serv_alcohol	serv_alcohol	-0.0344827586206903	0.0467939783053284	30	1	0.467309752906776	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_simiae	serv_alcohol	serv_alcohol	0.0301724137931048	0.0469002076776919	30	1	0.525242894189336	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_simulans	serv_alcohol	serv_alcohol	0.459744365832616	0.708850170532794	30	24	0.521895596337406	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_stepanovicii	serv_alcohol	serv_alcohol	-0.169860651327777	0.107955248261826	30	4	0.126850932758628	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_warneri	serv_alcohol	serv_alcohol	-0.0929615758448214	0.0899007513026621	30	2	0.309963270969482	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus.s__Staphylococcus_xylosus	serv_alcohol	serv_alcohol	0.057588843300103	0.0674585484124027	30	2	0.400520190638201	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Thermoactinomycetaceae.g__Novibacillus.s__Novibacillus_thermophilus	serv_alcohol	serv_alcohol	0.208433408951106	0.144225286653997	30	5	0.159503375077599	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.g__Exiguobacterium.s__Exiguobacterium_oxidotolerans	serv_alcohol	serv_alcohol	-0.070175147120974	0.0654860176355036	30	2	0.293047542595557	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.g__Exiguobacterium.s__Exiguobacterium_sp._AT1b	serv_alcohol	serv_alcohol	0.0677314648083503	0.0730446363466838	30	2	0.361715339364241	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.g__Exiguobacterium.s__Exiguobacterium_sp._MH3	serv_alcohol	serv_alcohol	-0.113292850734955	0.084111075138684	30	3	0.188799739799178	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.g__Gemella.s__Gemella_sp._ND_6198	serv_alcohol	serv_alcohol	-0.034482758620688	0.0467939783053284	30	1	0.467309752906806	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__Aerococcus.s__Aerococcus_urinaeequi	serv_alcohol	serv_alcohol	0.137859677910705	0.0766430322761373	30	2	0.0828513973526328	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Carnobacterium.s__Carnobacterium_divergens	serv_alcohol	serv_alcohol	0.0901645204411715	0.0835425667595622	30	3	0.289679540204911	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Carnobacterium.s__Carnobacterium_maltaromaticum	serv_alcohol	serv_alcohol	0.0903994578125721	0.0810439734523883	30	3	0.274145306215541	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Marinilactibacillus.s__Marinilactibacillus_sp._15R	serv_alcohol	serv_alcohol	-0.0344827586206876	0.0467939783053284	30	1	0.467309752906811	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__Enterococcus_faecalis	serv_alcohol	serv_alcohol	0.432968572815238	0.361250239491889	30	17	0.240757584918905	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__Enterococcus_hirae	serv_alcohol	serv_alcohol	0.092822432932132	0.0790893263687832	30	3	0.250425939377818	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__Enterococcus_sp._CR.Ec1	serv_alcohol	serv_alcohol	-0.0842700673061915	0.0800593108821282	30	2	0.301525900152722	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__Enterococcus_thailandicus	serv_alcohol	serv_alcohol	0.0301724137931014	0.0469002076776919	30	1	0.525242894189382	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Melissococcus.s__Melissococcus_plutonius	serv_alcohol	serv_alcohol	0.0301724137931048	0.0469002076776919	30	1	0.525242894189336	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Tetragenococcus.s__Tetragenococcus_halophilus	serv_alcohol	serv_alcohol	0.126278635412385	0.149642399272289	30	5	0.405894559946459	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Vagococcus.s__Vagococcus_penaei	serv_alcohol	serv_alcohol	0.222993957508325	0.159372277401153	30	6	0.172733477116513	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Vagococcus.s__Vagococcus_teuberi	serv_alcohol	serv_alcohol	0.05637921342051	0.068717145903709	30	2	0.418888019257793	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_acidipiscis	serv_alcohol	serv_alcohol	-0.130305254066752	0.145557992413452	30	5	0.378305392214232	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_acidophilus	serv_alcohol	serv_alcohol	-0.0344827586206907	0.0467939783053284	30	1	0.467309752906772	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_allii	serv_alcohol	serv_alcohol	0.148817886893876	0.154160768519482	30	4	0.342637686849404	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_amylolyticus	serv_alcohol	serv_alcohol	-0.0344827586206883	0.0467939783053284	30	1	0.467309752906801	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_amylophilus	serv_alcohol	serv_alcohol	-0.034482758620688	0.0467939783053284	30	1	0.467309752906806	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_amylovorus	serv_alcohol	serv_alcohol	0.146206297826331	0.198471944736112	30	4	0.467457085662822	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_apis	serv_alcohol	serv_alcohol	-0.0965961381980526	0.109338959832833	30	4	0.384512870445817	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_backii	serv_alcohol	serv_alcohol	0.0723595802084575	0.0685952339979138	30	2	0.300499022134882	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_buchneri	serv_alcohol	serv_alcohol	0.0791781353144853	0.0874447789365225	30	2	0.372945298989898	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_casei	serv_alcohol	serv_alcohol	-0.152796877258462	0.173128454634955	30	5	0.384986621691052	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_coryniformis	serv_alcohol	serv_alcohol	0.0858627189928044	0.0732706371232607	30	2	0.251129548591809	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_crispatus	serv_alcohol	serv_alcohol	-0.22621790196098	0.310246935373062	30	4	0.47196292075273	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_curvatus	serv_alcohol	serv_alcohol	0.166548189200661	0.105914964300652	30	3	0.127074475372071	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_delbrueckii	serv_alcohol	serv_alcohol	0.257557204316047	0.281463315138928	30	10	0.367971239571122	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_farciminis	serv_alcohol	serv_alcohol	0.0301724137931048	0.0469002076776919	30	1	0.525242894189336	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_fermentum	serv_alcohol	serv_alcohol	-0.264924076161823	0.184538475018069	30	4	0.162193271234614	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_fuchuensis	serv_alcohol	serv_alcohol	0.160084634298315	0.134663664902232	30	5	0.244513424577947	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_ginsenosidimutans	serv_alcohol	serv_alcohol	-0.0798558928006458	0.11325708089673	30	4	0.486581657003067	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_helsingborgensis	serv_alcohol	serv_alcohol	-0.034482758620691	0.0467939783053283	30	1	0.467309752906767	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_helveticus	serv_alcohol	serv_alcohol	-0.10526284643853	0.148962630393255	30	4	0.485630035901684	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_johnsonii	serv_alcohol	serv_alcohol	-0.176765002878494	0.250965653416117	30	6	0.487038711739774	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_kefiranofaciens	serv_alcohol	serv_alcohol	-0.10927524717919	0.0810162757784767	30	3	0.188207715861568	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_koreensis	serv_alcohol	serv_alcohol	-0.0767173877130864	0.0719856641220011	30	2	0.29564899409236	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_kullabergensis	serv_alcohol	serv_alcohol	-0.0344827586206894	0.0467939783053284	30	1	0.467309752906789	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_kunkeei	serv_alcohol	serv_alcohol	0.168734039399774	0.111957880830574	30	4	0.142980255202338	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_oligofermentans	serv_alcohol	serv_alcohol	0.0301724137931048	0.0469002076776919	30	1	0.525242894189336	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_paracasei	serv_alcohol	serv_alcohol	-0.545164292002229	0.372056655202355	30	10	0.153986556563484	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_paracollinoides	serv_alcohol	serv_alcohol	0.140188669557939	0.0952476627925421	30	3	0.152217400238969	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_reuteri	serv_alcohol	serv_alcohol	0.13292785364108	0.118611339702659	30	3	0.271935664099698	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_rhamnosus	serv_alcohol	serv_alcohol	-0.866838340720164	0.700891199999064	30	15	0.226447428205304	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_salivarius	serv_alcohol	serv_alcohol	0.222109269419067	0.187736651571402	30	11	0.2467220042932	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_sanfranciscensis	serv_alcohol	serv_alcohol	0.0301724137931048	0.0469002076776919	30	1	0.525242894189336	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_sp._wkB8	serv_alcohol	serv_alcohol	0.0301724137931038	0.046900207677692	30	1	0.52524289418935	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Pediococcus.s__Pediococcus_claussenii	serv_alcohol	serv_alcohol	-0.0344827586206917	0.0467939783053284	30	1	0.467309752906758	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Pediococcus.s__Pediococcus_inopinatus	serv_alcohol	serv_alcohol	0.306787310744767	0.233949194706217	30	6	0.20039462504901	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Pediococcus.s__Pediococcus_pentosaceus	serv_alcohol	serv_alcohol	-0.174119587129561	0.184972655110155	30	8	0.354588847101337	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Leuconostoc.s__Leuconostoc_carnosum	serv_alcohol	serv_alcohol	0.0301724137931031	0.0469002076776919	30	1	0.525242894189359	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Leuconostoc.s__Leuconostoc_citreum	serv_alcohol	serv_alcohol	-0.0344827586206883	0.0467939783053284	30	1	0.467309752906801	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Leuconostoc.s__Leuconostoc_lactis	serv_alcohol	serv_alcohol	-0.124517304335715	0.153464349849729	30	3	0.423993644143698	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Leuconostoc.s__Leuconostoc_mesenteroides	serv_alcohol	serv_alcohol	0.205981674083343	0.111764823691131	30	5	0.0759410187547503	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Leuconostoc.s__Leuconostoc_suionicum	serv_alcohol	serv_alcohol	-0.034482758620691	0.0467939783053283	30	1	0.467309752906767	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Oenococcus.s__Oenococcus_kitaharae	serv_alcohol	serv_alcohol	-0.0344827586206894	0.0467939783053284	30	1	0.467309752906789	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Weissella.s__Weissella_cibaria	serv_alcohol	serv_alcohol	0.114819859927068	0.172465294116584	30	4	0.511014728471485	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Weissella.s__Weissella_jogaejeotgali	serv_alcohol	serv_alcohol	-0.0344827586206917	0.0467939783053284	30	1	0.467309752906758	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Weissella.s__Weissella_koreensis	serv_alcohol	serv_alcohol	0.0301724137931025	0.0469002076776919	30	1	0.525242894189368	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Weissella.s__Weissella_soli	serv_alcohol	serv_alcohol	-0.034482758620691	0.0467939783053284	30	1	0.467309752906767	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__Lactococcus_garvieae	serv_alcohol	serv_alcohol	-0.465863816967877	0.435352167297206	30	4	0.293719232298227	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__Lactococcus_piscium	serv_alcohol	serv_alcohol	0.236805919967957	0.207105685352461	30	5	0.262552076255133	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_acidominimus	serv_alcohol	serv_alcohol	0.397042745286546	0.321521549589585	30	13	0.227135366022942	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_australis	serv_alcohol	serv_alcohol	0.302552275402639	0.440126140957226	30	14	0.497472061688683	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_constellatus	serv_alcohol	serv_alcohol	-0.201247642992331	0.160634984017437	30	3	0.220631512346836	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_dysgalactiae	serv_alcohol	serv_alcohol	-0.0344827586206883	0.0467939783053284	30	1	0.467309752906801	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_equi	serv_alcohol	serv_alcohol	-0.562508237754534	0.316324538141119	30	18	0.0862228669389667	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_gordonii	serv_alcohol	serv_alcohol	-0.424451535299589	0.385247553644913	30	14	0.279945622620712	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_halotolerans	serv_alcohol	serv_alcohol	0.0588536510972475	0.0661604918242935	30	2	0.381282179629201	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_himalayensis	serv_alcohol	serv_alcohol	-0.0344827586206887	0.0467939783053284	30	1	0.467309752906797	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_infantarius	serv_alcohol	serv_alcohol	0.0301724137931025	0.0469002076776919	30	1	0.525242894189368	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_iniae	serv_alcohol	serv_alcohol	-0.0344827586206894	0.0467939783053284	30	1	0.467309752906789	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_intermedius	serv_alcohol	serv_alcohol	-0.0938582740507187	0.145073311543628	30	5	0.522919402573058	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_merionis	serv_alcohol	serv_alcohol	0.277510506176643	0.230303204350527	30	9	0.23829739197317	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_oralis	serv_alcohol	serv_alcohol	0.569103683997021	0.362493945095922	30	17	0.127655901354606	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_pantholopis	serv_alcohol	serv_alcohol	0.0301724137931021	0.046900207677692	30	1	0.525242894189373	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_parasanguinis	serv_alcohol	serv_alcohol	0.480489225746157	0.626858901151546	30	22	0.449791606008596	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_parauberis	serv_alcohol	serv_alcohol	0.222936093034136	0.175252412760846	30	6	0.213806465954431	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_pasteurianus	serv_alcohol	serv_alcohol	0.461710266317295	0.35834207893169	30	21	0.208130515143104	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_pluranimalium	serv_alcohol	serv_alcohol	-0.0344827586206876	0.0467939783053284	30	1	0.467309752906811	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_pneumoniae	serv_alcohol	serv_alcohol	-0.287245112043417	0.345377057632121	30	16	0.412623376119939	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_pseudopneumoniae	serv_alcohol	serv_alcohol	0.183026913295942	0.142482014188921	30	5	0.209471933301192	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_pyogenes	serv_alcohol	serv_alcohol	0.222487760795313	0.260031816999556	30	30	0.399472198433185	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_respiraculi	serv_alcohol	serv_alcohol	-0.034482758620688	0.0467939783053284	30	1	0.467309752906806	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_ruminantium	serv_alcohol	serv_alcohol	0.219806916211178	0.143666397787959	30	7	0.137241837622875	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_salivarius	serv_alcohol	serv_alcohol	1.20619077566756	0.719071738425284	30	26	0.104589170715676	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._A12	serv_alcohol	serv_alcohol	-0.297279858125446	0.398899589929017	30	16	0.46233107074637	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._FDAARGOS_192	serv_alcohol	serv_alcohol	0.343281365295407	0.517704595199028	30	14	0.512699444730411	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._NPS_308	serv_alcohol	serv_alcohol	-0.11312400874625	0.0840259413235032	30	3	0.189004973364334	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._oral_taxon_064	serv_alcohol	serv_alcohol	-0.183381195122057	0.149494306774379	30	3	0.230159640888998	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp._oral_taxon_431	serv_alcohol	serv_alcohol	0.168979236997843	0.213099280553958	30	7	0.434469134528193	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_uberis	serv_alcohol	serv_alcohol	-0.181790851132348	0.176237913562089	30	5	0.311130650752209	0.803345264833844
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.s__Lactobacillales_bacterium	serv_alcohol	serv_alcohol	-0.151678604528065	0.159698180282326	30	5	0.350349148377117	0.803345264833844
d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_autoethanogenum	serv_alcohol	serv_alcohol	0.151071678448473	0.0982978171883052	30	2	0.135548082066017	0.803345264833844
d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_baratii	serv_alcohol	serv_alcohol	0.489771418069133	0.3008816016194	30	13	0.114772104954313	0.803345264833844
d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_beijerinckii	serv_alcohol	serv_alcohol	0.390632454542718	0.22040256257336	30	11	0.0872171688354679	0.803345264833844
d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_botulinum	serv_alcohol	serv_alcohol	0.255962716039229	0.295470582545766	30	24	0.393694904174773	0.803345264833844
d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_carboxidivorans	serv_alcohol	serv_alcohol	0.188281616120558	0.214072085758255	30	12	0.386603320949468	0.803345264833844
d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_cellulovorans	serv_alcohol	serv_alcohol	0.202615026157869	0.206057183917065	30	9	0.333883006533496	0.803345264833844
d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_formicaceticum	serv_alcohol	serv_alcohol	0.168946698151045	0.237135866256981	30	11	0.482083252213012	0.803345264833844
d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_isatidis	serv_alcohol	serv_alcohol	-0.196121491887017	0.279871218643453	30	7	0.489238078804536	0.803345264833844
d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_novyi	serv_alcohol	serv_alcohol	0.361920750047384	0.21509058688587	30	6	0.103564494497126	0.803345264833844
d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium_saccharobutylicum	serv_alcohol	serv_alcohol	0.392334708436779	0.218784846935841	30	13	0.083743101354102	0.803345264833844
